Loan ID,Status,Year,Country,Borrower,Lender,Finance Type,USD (M),Interest Rate,Libor Rate,Grace Period,Term,Purpose,Sector,Contractor,Resource Security,Narratives
"AO.117","Signed",2013,"Angola","Government","Eximbank","Loan",23,,,,,"Hotel Cabinda Reconstruction","Business","China Jiangsu International Economic and Technical Cooperation Group; Ltd. (CJI)",,
"AO.118","Implementation",2012,"Angola","Government","BoC","CommL",110,,,,,"4 Telecommunication Projects","ICT",,,"NARRATIVE: In 2012; the Bank of China completed the disbursement of a US$110M commercial loan to the Government of Angola. The funds were used to implement a telecommunications project that was completed in 2012. Further details on the loan and the associated project are unavailable.
 
(1)Angop https://web.archive.org/web/20170606093114/http://www.angop.ao/angola/en_us/noticias/economia/2017/5/23/Angola-Bank-China-loan-portfolio-USD-381-million;3121171e-12e8-4e0d-b9c8-a7603e91613a.html"
"AO.121","Implementation",2017,"Angola","Government","BoC","EBC",150,,,,,"Railway Connection for the New Luanda International Airport to Luanda City; 17.4km ","Transport","China Hyway Group Ltd. (CHGL)",,"NARRATIVE: On February 25; 2016; a Presidential Order signed by Angola's then president; Jose Eduardo Dos Santos; approved two contracts with a combined value of US$417M between the Angola’s Ministry of Transport and a consortium made up of China Hyway Group Ltd. (CHGL) and Tianjin Oubaiwi Co; Ltd (1). The consortium was tasked with the construction of a railway line connecting the city of Luanda with the new Luanda International Airport and the construction of five stations along the line. The project received funding worth US$150M from an export buyer’s credit provided by the Bank of China (2). Construction began in 2017 (2).
 
The Presidential Order that authorized Angola’s Ministry of Transport to sign the US$162M contract for the construction of the railway line; and the US$255M contract for the construction of the five stations with the Chinese consortium; was issued on December 21; 2015 (3). The railway line will stretch 17.4 km from Luanda City’s Baia Station; to the new Luanda International Airport (4). The five stations that are being built along the line will serve as local transportation hubs and include bus terminals; taxi waiting areas; and parking lots (2). Under construction by Chinese contractors for more than a decade and financed by Chinese loans; the airport and its supporting infrastructure are reported to have cost US$6.4B (5).
 
The groundbreaking ceremony for the railway project was held on July 10; 2017; and was attended by Angola’s Minister of Transport; Augusto da Silva Tomas; the President of Bank of China’s Luanda branch; Liu Daiwen; and the Chairman of CHGL; Hao Wei Ruihai (2). A1V2-Engenharia Civil e Arquitectura; Lda.; the Portuguese company supervising the project; states on its website that construction was supposed to be completed by mid 2019; but the company gives no indication that the work has in fact been completed (4).
 
(1)Lexlink https://www.lexlink.eu/legislacao/geral/14793/ia-serie/por-tipo-de-documentolegal/2016/29
(2)CHGL https://web.archive.org/web/20180826103643/http://www.hyway-china.com/news_detail-105-59-44.html
(3)Lexlink2 https://www.lexlink.eu/legislacao/geral/14793/ia-serie/por-tipo-de-documentolegal/2015/171
(4)A1V2 https://www.a1v2.pt/en/portfolio/railway/
(5)Verangola https://www.verangola.net/va/en/022021/Transports/24168/Airports-in-the-country-handled-an-average-of-more-than-35-million-passengers-between-2017-and-2019.htm
"
"AO.128","Completed",2015,"Angola","Government","Eximbank","Loan",509,,,,,"Nzeto-Soyo Road","Transport","Sinohydro Ltd.",,"NARRATIVE: On September 25; 2015; the Government of Angola and China Eximbank signed a US$509M loan agreement for the construction of the Nzeto-Soyo road (1). Construction of the 150 km road was contracted to two Chinese companies; Sinohydro (96 km) and China National Machinery Import and Export Corporation (CMC) (45 km); as well as the Angolan company Emcica (8.1 km) (2). Construction was completed in 2017 (3).
 
Although it is unclear when construction of the Nzeto-Soyo road first began; media sources indicate that work on the road was suspended for six years between 2010 and 2016; due to a lack of funds (4)(5). In February 2016; approximately five months after the Government of Angola signed the loan agreement with China Eximbank; the Governor of Zaire Province; Jose Joanes Andre; inspected the project and announced that the financial problems that had caused the delay had been solved. He confirmed that the conclusion of a new loan agreement with China had secured the necessary funding for the project and that construction would soon resume (4).
 
On August 17; 2017; Angola’s Vice President; Manuel Vicente; opened the Nzeto-Soyo road; though construction on one of the lanes of the road was still ongoing at the time. Angola’s Minister of Construction; Artur Fortunato; attended the ceremony (3). As of December 31; 2018; Angola’s outstanding debt under the China Eximbank facility was US334M (1).
 
(1)MinFin http://www.ucm.minfin.gov.ao/cs/groups/public/documents/document/aw4x/mte0/~edisp/minfin1114312.pdf
(2)Macauhub https://macauhub.com.mo/zh/2016/03/04/first-phase-of-nzetosoyo-highway-in-angola-due-to-be-completed-in-july-2017/
(3)Angop https://web.archive.org/web/20170817192503/http://www.angop.ao/angola/en_us/noticias/reconstrucao-nacional/2017/7/33/Angola-Nzeto-Soyo-highway-open;dab99ab5-744e-47ed-a6a1-1c29ffdeb348.html
(4)Macauhub2 https://macauhub.com.mo/zh/2016/02/15/chinese-company-announces-date-for-delivery-of-motorway-in-angola/
(5)JornalDeAngola https://www.jornaldeangola.ao/ao/noticias/detalhes.php?id=386470"
"AO.136","Implementation",2015,"Angola","Government","ICBC","CommL",80,,,,,"Housing Projects in Malanje - 500 Units; Moxico - 450 Units; and Bié - 500 Units","Other social","China Energy Engineering Group Guangxi Hydroelectric Construction Bureau Co.; Ltd. (GHCB)",,
"AO.137","Implementation",2018,"Angola","Government","ICBC","CommL",405,,,,,"Electrification and Home Connections in Zaire Province","Power","Tebian Electric Apparatus Co.; Ltd. (TBEA)",,"NARRATIVE: On September 16; 2016; a Presidential Order issued by Angola's then president; Jose Eduardo Dos Santos; approved a US$435M contract between Angola’s Ministry of Energy and Water and Tebian Electric Apparatus Co; Ltd.; for the electrification of 72240 homes in the Zaire province of Angola (1). US$405M of the contract value was provided by the Industrial and Commercial Bank of China via a loan (2). Construction began in April 2017 (3).
 
The Zaire province electrification project included plans for 6 substations; transformation stations; and household connections in 6 municipalities of the province (4). The Ministry of Energy and Water announced that the regions that did not yet have access to electricity as well as the regions in which electricity supply was volatile; would be given priority (3).
 
The groundbreaking ceremony for the project was held on April 28; 2017; and was attended by Angola’s Minister of Energy and Water; Joao Baptista Borges; the Minister of Finance; Archer Mangueira; and the Chinese Ambassador to Angola; Cui Aimin (2).
 
(1)MinFin http://www.ucm.minfin.gov.ao/cs/groups/public/documents/document/zmlu/mdmz/~edisp/minfin033002.pdf
(2)Minea https://www.ucm.minfin.gov.ao/cs/groups/public/documents/document/zmlu/mdu2/~edisp/minfin056422.pdf
(3)Minea2 https://www.minea.gv.ao/index.php/projectos/category/94-info-minea-2017?download=515:ed-06-julho
(4)PortalDeAngola https://www.portaldeangola.com/2017/04/29/zaire-embaixador-da-china-destaca-cooperacao-com-angola/"
"CD.001","Signed",2000,"Democratic Republic of Congo","Congo-China Telecom S.A.R.L. (CCT) (Congo 49%; formerly ZTE now France Telecom 51%)","Eximbank","CL",10,,,,,"Establishing Joint-Venture Congo China Telecom","ICT","Congo-China Telecom (CCT); Zhongxing Telecommunication Equipment Corporation (ZTE)",,
"CD.002","Signed",2005,"Democratic Republic of Congo","Government","CIDCA","ZIL",1,"0",,,,"Unknown","Unallocated",,,
"CD.003","Signed",2006,"Democratic Republic of Congo","Government","CIDCA","ZIL",1,"0",,,,"Unknown","Unallocated",,,
"CD.005","Signed",2007,"Democratic Republic of Congo","Government","CIDCA","ZIL",1,"0",,,,"Unknown","Unallocated",,,
"CD.006.02","Completed",2009,"Democratic Republic of Congo","Government","Eximbank","FA-sub",19,,"Libor+1",,,"Boulevard du 30 Juin Refurbishment in Kinshasa; Part 2 (2.5km)","Transport","China Railway No. 8 Engineering Group Co.; Ltd. (CREC8)","Copper Exports",
"CD.006.03","Completed",2009,"Democratic Republic of Congo","Government","Eximbank","FA-sub",20,,"Libor+1",,,"Esplanade in front of the People's Palace in Kinshasa Refurbishment; 24380 sqr m","Government","Sinohydro Bureau 2 Co.; Ltd.","Copper Exports",
"CD.006.04","Completed",2008,"Democratic Republic of Congo","Government","Eximbank","FA-sub",24,,"Libor+1",,,"Kinshasa; Avenue du Tourisme Refurbishment; 6.8km","Transport","China Railway No. 8 Engineering Group Co.; Ltd. (CREC8)","Copper Exports",
"CD.006.05","Completed",2009,"Democratic Republic of Congo","Government","Eximbank","FA-sub",29,,"Libor+1",,,"Kinshasa; Triomphal and Sendwe Boulevards Refurbishment - Original (3.67km)","Transport","China Railway No. 8 Engineering Group Co.; Ltd. (CREC8)","Copper Exports",
"CD.006.06","Completed",2008,"Democratic Republic of Congo","Government","Eximbank","FA-sub",115,,"Libor+1",,,"Kinshasa; Bed Construction in Hopital du Cinquantenaire - 450 beds (40;000 sqr m)","Health","Sinohydro Ltd.","Copper Exports","NARRATIVE: In 2008; the government of the Democratic Republic of the Congo (DRC) signed a US$115M loan agreement with China Eximbank to finish construction of the 450-bed (40;000 m2) Fiftieth Anniversary Hospital (Hôpital du Cinquantenaire) in Kinshasa. The project was contracted to Sinohydro. Construction began in 2009 and concluded in 2011.

The Fiftieth Anniversary Hospital loan is part of a 2008 infrastructure credit line extended to the DRC by Eximbank through the “Sicomines” program (the infrastructure portion is simply called the Sino-Congolese Program) (1). This loan facility; estimated to have disbursed over US$1B total since its inception; is tied to another even larger credit line aimed at helping a consortium of Chinese and Congolese companies develop and operate a large copper mine in the DRC (1). Sicomines infrastructure loans are therefore effectively backed by copper exports — the whole arrangement is described as a “barter deal” involving the exchange of minerals for infrastructure projects (1). There are few official details available on the terms of these loans; but Chinese parties to the Sicomines agreement have committed to cover the difference if Eximbank interest rates rise above 4.4% (1). The Sino-Congolese Program is supervised by the DRC’s Congolese Agency of Public Works (ACGT).

The Chinese loan for the hospital was the final chapter in a long and troubled project history. The first stone was technically laid in 1954; but construction was interrupted by Congolese independence in 1960; and the construction site took on various names and purposes throughout the 1970s (2). It continued to stall until; under the auspices of Sicomines; the DRC borrowed US$114;879;516.42 in 2008 to complete the project and rebrand it as the Fiftieth Anniversary Hospital (3). Sinohydro started construction on the hospital in 2009 and had finished the structure by 2011 (2); at the end of 2012; however; its opening was reportedly still on hold because it was “awaiting a staffing arrangement” (1). The facility was finally inaugurated on March 22; 2014 after it was determined that it would be operated by Padiyath Healthcare; an Indian corporation (2).

(1) http://congomines.org/system/attachments/assets/000/000/478/original/Johanna-J-2013-The-Sicomines-agreement.pdf?1430928907
(2) https://www.rfi.fr/fr/afrique/20140323-rdc-kinshasa-hopital-cinquantenaire-enfin-inaugure-kabila-sinohydro-padiyath-healthcare
(3) http://www.acgt.cd/images/documents/rapports_annuels/R2017.pdf"
